SITE_ID	VISIT_NO	MONTH	DAY	YEAR	SITE_TYPE	LAKE_SAMP	TNT	LON_DD	LAT_DD	FLD_LON_DD	FLD_LAT_DD	FLD_SRC	ST	EPA_REG	NESLAKE	NESLAKE_ID	STRATUM	PANEL	MDCATY	WGT	WGT_NLA	ADJWGT_CAT	URBAN	WSA_ECO3	WSA_ECO9	ECO_LEV_3	NUT_REG	ECO_NUTA	LAKE_ORIGIN	ECO3_X_ORIGIN	REF_CLUSTER	RT_NLA	REF_NUTR	AREA_HA	LAKEAREA	LAKEPERIM	SLD	DEPTH_X	DEPTHMAX	ELEV_PT	HUC_2	HUC_8	REACHCODE	COM_ID	STATUS_VER	STATUS_FLD	STATUS_DSK	PERM_WATER	NON_SALINE	SRFC_AREA	METER_DEEP	OPEN_WATER	AQUACULTUR	DISPOSAL	SEWAGE	EVAPORATE	PHYS_ACCES	FLAG_INFO	COMMENT_INFO	SAMPLED_PROFILE	SAMPLED_SECCHI	SAMPLED_ASSESS	SAMPLED_PHAB	INDXSAMP_PHAB	SAMPLED_CHEM	INDXSAMP_CHEM	SAMPLED_CHLA	INDXSAMP_CHLA	SAMPLED_ZOOP	INDXSAMP_ZOOP	SAMPLED_PHYT	INDXSAMP_PHYT	SAMPLED_CORE	INDXSAMP_CORE	SAMPLED_INF	INDXSAMP_INF	SAMPLED_ENTE	INDXSAMP_ENTE	SAMPLED_MICR	INDXSAMP_MICR	SAMPLED_SDHG	INDXSAMP_SDHG	VISIT_ID	FID_1
NLA06608-1245	1	6	29	2007	PROB_Lake	Target_Sampled	Target	-77.102743	34.93328103	-77.10321	34.93254	Index_site	NC	Region_4			NLALake	OverSamp	0.029821918	33.2095797	25.17768605	NC	FALSE	PLNLOW	CPL	63	XIV	CPL	NATURAL	PLNLOW NATURAL	D	SO-SO	Y	382.939341	3.82939341	8.648127847	1.246671917	1.5	1.5	11.04	03	03020106	03020106000931	10960658	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	YES (LOST SAMPLE)	YES	YES	YES	YES	YES	YES	YES	8223	1333
NLA06608-1255	1	8	15	2007	PROB_Lake	Target_Sampled	Target	-98.76204738	45.29000323	-98.76456	45.29181	Index_site	SD	Region_8			NLALake	OverSamp	0.009388751	105.4851019	53.28692003	SD	FALSE	PLNLOW	TPL	46	VI	VI	NATURAL	PLNLOW NATURAL	E	TRASH	N	45.73686697	0.45736867	3.598668083	1.501079363	1.1	1.1	409.3	10	10160008	10160008002201	12555114	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8224	1343
NLA06608-1256	1	7	17	2007	PROB_Lake	Target_Sampled	Target	-96.31123963	38.12541781	-96.3095	38.12651	Index_site	KS	Region_7			NLALake	OverSamp	0.016872426	58.69774671	31.29402083	KS	FALSE	PLNLOW	TPL	28	IV	IVman	MAN-MADE	PLNLOW MAN-MADE	E	REF	Y	16.10221722	0.161022172	2.344281998	1.64801849	4	4	391.96	11	11070101	11070101002216	20951902	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8225	1344
NLA06608-1258	1	8	22	2007	PROB_Lake	Target_Sampled	Target	-85.47563891	43.15032025	-85.47393	43.14925	Index_site	MI	Region_5			NLALake	OverSamp	0.005801054	170.7230091	81.58117426	MI_LP	TRUE	PLNLOW	UMW	56	VII	VII	NATURAL	PLNLOW NATURAL	E	SO-SO	N	30.02134791	0.300213479	2.52313727	1.299035002	1.5	1.5	269.27	04	04050006	04050006002144	9002595	Target_Sampled		Sampleable	Yes	Yes	Yes	Missing	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8226	1346
NLA06608-1259	1	6	21	2007	PROB_Lake	Target_Sampled	Target	-106.250251	41.37196888	-106.25073	41.37168	Index_site	WY	Region_8			NLALake	OverSamp	0.009746023	101.6182056	40.31619797	WY	FALSE	WMTNS	WMT	21	II	II	NATURAL	WMTNS NATURAL	F	REF	N	16.54052497	0.16540525	1.829359201	1.26887667	9.5	9.5	3210.57	10	10180010	10180010001788	17493677	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8227	1347
NLA06608-1261	1	6	25	2007	PROB_Lake	Target_Sampled	Target	-115.1046656	38.38375695	-115.10479	38.37965	Index_site	NV	Region_9			NLALake	OverSamp	0.149293336	6.633741306	1.036696107	NV	FALSE	WMTNS	XER	13	III	III	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	276.2346208	2.762346208	16.35570496	2.776037201	1.1	1.1	1570.27	15	15010011	15010011002595	20637208	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8228	1349
NLA06608-1262	1	7	9	2007	PROB_Lake	Target_Sampled	Target	-94.32426564	46.56718218	-94.3237	46.56903	Index_site	MN	Region_5			NLALake	OverSamp	0.006162343	160.7137579	116.1182748	MN	FALSE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	E	REF	N	252.3000582	2.523000582	18.61552286	3.306066855	4.2	4.2	372.34	07	07010106	07010106003014	4941873	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8229	1350
NLA06608-1263	1	8	23	2007	PROB_Lake	Target_Sampled	Target	-84.64320588	38.79221156	-84.644374	38.793135	Index_site	KY	Region_4			NLALake	OverSamp	0.122710091	8.070838841	2.966501553	KY	TRUE	EHIGH	SAP	71	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	TRASH	N	54.31485021	0.543148502	10.63994493	4.072631864	7.4	7.4	232.26	05	05100205	05100205001377	1823118	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8230	1351
NLA06608-1266	1	7	12	2007	PROB_Lake	Target_Sampled	Target	-119.9976109	42.11998183	-119.99494	42.12222	Index_site	OR	Region_10			NLALake	OverSamp	0.014548504	68.07389942	15.21013362	OR	FALSE	WMTNS	XER	80	III	III	MAN-MADE	WMTNS MAN-MADE	F	TRASH	N	13.75617846	0.137561785	2.660069743	2.023201744	1.5	1.5	1752.34	17	17120007	17120007	24052733	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8231	1354
NLA06608-1268	1	7	17	2007	PROB_Lake	Target_Sampled	Target	-92.46019565	41.47720752	-92.45932	41.47595	Index_site	IA	Region_7			NLALake	OverSamp	0.070577995	14.03232502	6.08408436	IA	FALSE	PLNLOW	TPL	47	VI	VI	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	Y	50.17100905	0.50171009	7.186491922	2.862105194	7.6	7.6	238.83	07	07080106	07080106001315	6995221	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8232	1356
NLA06608-1269	1	7	24	2007	PROB_Lake	Target_Sampled	Target	-121.5362609	38.50785067	-121.5358	38.50887	Index_site	CA	Region_9			NLALake	OverSamp	0.010462448	94.65980894	56.58094452	CA	TRUE	WMTNS	XER	7	I	III	MAN-MADE	WMTNS MAN-MADE	G	TRASH	N	21.36912631	0.213691263	3.719272554	2.269654181	3.9	3.9	3.21	18	18020109	18020109006363	15033533	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	Yes	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	NO	YES	YES	YES	YES	YES	8233	1357
NLA06608-1270	1	8	30	2007	PROB_Lake	Target_Sampled	Target	-109.3834683	43.35530141	-109.385833	43.354444	Index_site	WY	Region_8			NLALake	OverSamp	0.039126394	25.31215577	10.04239227	WY	FALSE	WMTNS	XER	18	III	III	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	74.834424	0.7483442	7.70584	2.512837223	5.8	5.8	1975	10	10080001	10080001002585	12898432	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8234	1358
NLA06608-1271	1	8	7	2007	PROB_Lake	Target_Sampled	Target	-95.17278405	43.4613315	-95.17246	43.46029	Index_site	IA	Region_7			NLALake	OverSamp	0.026061152	38.00190262	16.47672648	IA	TRUE	PLNLOW	TPL	47	VI	VI	NATURAL	PLNLOW NATURAL	E	SO-SO	N	20.67346333	0.206734633	1.690061039	1.048554091	1.7	1.7	437.09	10	10230003	10230003002578	14619438	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8235	1359
NLA06608-1273	1	9	7	2007	PROB_Lake	Target_Sampled	Target	-74.25538694	40.93548087	-74.253461	40.937788	Index_site	NJ	Region_2			NLALake	OverSamp	0.032238458	30.72024674	74.80909026	NJ	TRUE	EHIGH	SAP	64	IX	IX	MAN-MADE	EHIGH MAN-MADE	B	TRASH	N	32.68347138	0.326834714	4.349445499	2.146173719	2.2	2.2	55.92	02	02030103	02030103002223	6248744	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8236	1361
NLA06608-1274	1	8	1	2007	PROB_Lake	Target_Sampled	Target	-90.34231242	47.91515143	-90.337778	47.917778	Launch_site	MN	Region_5			NLALake	OverSamp	0.006785479	145.9548217	105.454706	MN	FALSE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	C	REF	Y	53.7635467	0.537635467	3.862511141	1.486007009	7.6	7.6	592.67	04	04010101	04010101002878	4795982	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8237	1362
NLA06608-1278	1	8	21	2007	PROB_Lake	Target_Sampled	Target	-98.89293534	48.01890447	-98.89281	48.02382	Index_site	ND	Region_8			NLALake	OverSamp	0.01022793	4.606193488	4.150881426	ND	TRUE	PLNLOW	TPL	46	VI	VI	NATURAL	PLNLOW NATURAL	E	SO-SO	N	19994.28201	199.9428201	232.2767882	4.633914042	11.5	11.5	434.35	09	09020201	09020201009224	14299227	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8238	1366
NLA06608-1279	1	8	26	2007	PROB_Lake	Target_Sampled	Target	-106.8487839	36.03990354	-106.84982	36.03944	Index_site	NM	Region_6			NLALake	OverSamp	0.046377627	21.35455045	27.7848793	NM	FALSE	WMTNS	WMT	21	II	II	MAN-MADE	WMTNS MAN-MADE	G	REF	N	14.46213324	0.144621332	1.509856336	1.119990953	3.4	3.4	2868.2	13	13020202	13020202001046	17825114	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8239	1367
NLA06608-1281	1	7	18	2007	PROB_Lake	Target_Sampled	Target	-116.1556177	48.13500634	-116.15509	48.13443	Index_site	ID	Region_10			NLALake	OverSamp	0.001312891	754.345388	233.8381551	ID	FALSE	WMTNS	WMT	15	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	N	6.233209903	0.062332099	1.018033316	1.150273681	9.5	9.5	839	17	17010213	17010213001816	22983714	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8240	1369
NLA06608-1283	1	6	27	2007	PROB_Lake	Target_Sampled	Target	-93.27559075	45.88816389	-93.275923	45.887738	Index_site	MN	Region_5			NLALake	OverSamp	0.001312891	754.345388	545.0266745	MN	TRUE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	Y	7.142349516	0.071423495	1.337413971	1.411693367	5.5	5.5	300.96	07	07030004	07030004000823	2639424	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8241	1371
NLA06608-1284	1	8	24	2007	PROB_Lake	Target_Sampled	Target	-107.4638244	36.82323361	-107.61088	36.8217	Index_site	NM	Region_8	NESLake	812	NLALake	OverSamp	0.12642225	7.833853361	3.376300757	CO	FALSE	WMTNS	WMT	21	II	II	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	6223.081149	62.23081149	271.8931761	9.722784137	44.7	48.5	1855	14	14080101	14080101002580	17039081	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	8242	1372
NLA06608-1288	1	8	27	2007	PROB_Lake	Target_Sampled	Target	-94.00429471	33.7202532	-93.96354	33.69754	Index_site	AR	Region_6	NESLake	511	NLALake	OverSamp	0.12642225	7.833853361	3.801481249	AR	TRUE	PLNLOW	CPL	35	IX	IX	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	10488.47613	104.8847613	187.8632545	5.174646806	10	10	80.44	11	11140109	11140109002036	3746536	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8243	1376
NLA06608-1292	1	7	20	2007	PROB_Lake	Target_Sampled	Target	-95.7860147	39.00193733	-95.77716	39.60168	Index_site	KS	Region_7			NLALake	OverSamp	0.062828714	15.76306923	8.403896987	KS	TRUE	PLNLOW	TPL	40	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	N	101.9459965	1.019459965	7.168881617	2.002909788	8.6	8.8	350.58	10	10270102	10270102003128	20927178	Target_Sampled		Not_sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8244	1380
NLA06608-1295	1	7	12	2007	PROB_Lake	Target_Sampled	Target	-107.2214132	33.15857155	-107.22215	33.15874	Index_site	NM	Region_6			NLALake	OverSamp	0.05000003	19.80745568	25.77191998	NM	TRUE	WMTNS	XER	24	III	III	MAN-MADE	WMTNS MAN-MADE	G	TRASH	N	11.19860906	0.111986091	4.029969754	3.397150699	1.2	1.2	1296.36	13	13030101	13030101001506	3219221	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8245	1383
NLA06608-1297	1	9	13	2007	PROB_Lake	Target_Sampled	Target	-119.6483226	46.69346715	-119.645884	46.691914	Index_site	WA	Region_10			NLALake	OverSamp	0.03644168	27.17694019	8.107747932	WA	FALSE	WMTNS	XER	10	III	III	NATURAL	WMTNS NATURAL	G	SO-SO	N	219.2839274	2.192839274	18.88189137	3.596972871	4.2	4.2	149.07	17	17020016	17020016001233	24420076	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	8246	1385
NLA06608-1300	1	8	15	2007	PROB_Lake	Target_Sampled	Target	-104.225471	35.50355494	-104.19485	35.39304	Index_site	NM	Region_6			NLALake	OverSamp	0.337303325	2.936150631	3.820290719	NM	FALSE	PLNLOW	SPL	26	IV	IVman	MAN-MADE	PLNLOW MAN-MADE	E	SO-SO	Y	3550.868052	35.50868052	134.5654843	6.370323383	19.1	30	1280.5	11	11080003	11080003001547	20051377	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8247	1388
NLA06608-1303	1	8	8	2007	PROB_Lake	Target_Sampled	Target	-93.52895007	44.23115242	-93.55189	44.22664	Index_site	MN	Region_5	NESLake	2777	NLALake	OverSamp	0.12642225	7.833853361	5.66008504	MN	FALSE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	E	SO-SO	N	349.8161313	3.498161313	12.12051789	1.828084762	2.7	2.8	304.59	07	07040002	07040002001458	2032039	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8248	1391
NLA06608-1312	1	9	27	2007	PROB_Lake	Target_Sampled	Target	-91.05983943	38.09909757	-91.06439	38.09977	Index_site	MO	Region_7			NLALake	OverSamp	0.020863179	47.46991673	12.62922422	MO	FALSE	EHIGH	SAP	39	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	20.53019727	0.205301973	2.798196371	1.742114501	6.5	6.5	256.36	07	07140102	07140102003784	5053013	Target_Sampled		Do_Field	Yes	Yes	Yes	Missing	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8249	1400
NLA06608-1316	1	8	17	2007	PROB_Lake	Target_Sampled	Target	-87.45542965	36.92159955	-87.454764	36.922214	Index_site	KY	Region_4			NLALake	OverSamp	0.122710091	8.070838841	2.966501553	KY	TRUE	EHIGH	SAP	71	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	TRASH	N	69.03387459	0.690338746	8.087835189	2.745972832	1.5	1.5	176.78	05	05130205	05130205002469	11879064	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8250	1404
NLA06608-1319	1	8	7	2007	PROB_Lake	Target_Sampled	Target	-97.52639653	45.11768598	-97.52212	45.1187	Index_site	SD	Region_8			NLALake	OverSamp	0.025426321	38.95071386	19.67636697	SD	FALSE	PLNLOW	TPL	46	VI	VI	NATURAL	PLNLOW NATURAL	E	SO-SO	N	61.81026895	0.618102689	3.937019396	1.412642623	3	3	531.23	10	10160010	10160010008472	11600197	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8251	1407
NLA06608-1321	1	8	1	2007	PROB_Lake	Target_Sampled	Target	-111.2808196	39.29458754	-111.276285	39.293853	Index_site	UT	Region_8	NESLake	4908	NLALake	OverSamp	0.12642225	7.833853361	2.500256737	UT	FALSE	WMTNS	WMT	19	II	II	MAN-MADE	WMTNS MAN-MADE	G	REF	N	471.7497226	4.717497226	13.54202632	1.758826072	27	27	2131	14	14060009	14060009001013	4876219	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8252	1409
NLA06608-1323	1	6	26	2007	PROB_Lake	Target_Sampled	Target	-86.38310821	32.75598701	-86.31138	32.65784	Index_site	AL	Region_4	NESLake	108	NLALake	OverSamp	0.12642225	7.833853361	2.450205884	AL	TRUE	EHIGH	SAP	45	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	2322.224572	23.22224572	144.242993	8.443795084	21.5	21.5	75.03	03	03150107	03150107002668	22273756	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8253	1411
NLA06608-1326	1	8	6	2007	PROB_Lake	Target_Sampled	Target	-95.74771639	46.70133763	-95.74746	46.70188	Index_site	MN	Region_5			NLALake	OverSamp	0.006785479	145.9548217	105.454706	MN	FALSE	PLNLOW	UMW	51	VII	VII	NATURAL	PLNLOW NATURAL	E	SO-SO	Y	54.36982944	0.543698294	3.480720548	1.331635118	2.4	2.4	415.2	09	09020103	09020103002805	6655519	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8254	1414
NLA06608-1329	1	8	8	2007	PROB_Lake	Target_Sampled	Target	-116.1697398	45.06812814	-116.16908	45.06821	Index_site	ID	Region_10			NLALake	OverSamp	0.076074888	13.01840066	4.035550348	ID	FALSE	WMTNS	WMT	16	II	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	148.1473824	1.481473824	8.405334686	1.948063404	3.4	3.4	1939.1	17	17060210	17060210000616	23571671	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8255	1417
NLA06608-1332	1	8	21	2007	PROB_Lake	Target_Sampled	Target	-87.20570041	36.98625493	-87.211999	36.986823	Index_site	KY	Region_4			NLALake	OverSamp	0.039942522	24.79496337	9.113587668	KY	FALSE	PLNLOW	TPL	72	IX	IX	MAN-MADE	PLNLOW MAN-MADE	D	TRASH	Y	20.22132071	0.202213207	6.022271691	3.777901704	1.5	1.5	134.72	05	05110006	05110006001555	11898352	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8256	1420
NLA06608-1333	1	9	24	2007	PROB_Lake	Target_Sampled	Target	-73.59007456	43.4546224	-73.58905	43.45537	Index_site	NY	Region_2			NLALake	OverSamp	0.002866249	345.5294454	371.3082543	NY	FALSE	EHIGH	NAP	58	VIII	VIII	MAN-MADE	EHIGH MAN-MADE	B	REF	N	16.64066608	0.166406661	2.175537207	1.504444705	14.9	14.9	279.34	02	02010001	02010001000897	10313002	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES, PARTIAL PROFILE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8257	1421
NLA06608-1334	1	7	31	2007	PROB_Lake	Target_Sampled	Target	-84.80370819	45.41454518	-84.82994	45.41376	Index_site	MI	Region_5			NLALake	OverSamp	0.014267504	69.41462169	33.17025852	MI_LP	TRUE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	C	REF	N	1396.209943	13.96209943	40.81992156	3.081710731	15	15.5	181.95	04	04070004	04070004000536	12502183	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8258	1423
NLA06608-1334	2	8	14	2007	PROB_Lake	Target_Sampled	Target	-84.80370819	45.41454518	-84.83191	45.41415	Index_site	MI	Region_5			NLALake	OverSamp	0.014267504	69.41462169	33.17025852	MI_LP	TRUE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	C	REF	N	1396.209943	13.96209943	40.81992156	3.081710731	18	18	181.95	04	04070004	04070004000536	12502183	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	NO	YES	NO	YES	NO	YES	NO	YES	NO	YES (Both)	NO	NO LAB DATA	NO	YES	NO	YES	NO	YES	NO	8259	1422
NLA06608-1336	1	9	19	2007	PROB_Lake	Target_Sampled	Target	-96.82324072	36.38727183	-96.82359	36.38728	Index_site	OK	Region_6			NLALake	OverSamp	0.001312891	754.345388	207.1739745	OK	FALSE	PLNLOW	SPL	27	V	V	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	Y	9.519015268	0.095190153	1.575451462	1.440469555	2.3	2.3	277.48	11	11060006	11060006001915	20971688	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8260	1425
