"","siteid_07","sampling_event","visit_no","day","month","year","lat","lon","state","EPA_reg","ECO9","HUC2","HUC8","lake_origin","area_km2","perim_km","elevation_m","depthmax_m","SLD","WGT","secchi_m","clear_to_bottom","basinarea_km2","pct_forest","pct_agric","chla_ugL","color_PCU","NTL_ugL","PTL_ugL","NA_mgL","DOC_mgL","cond_uScm","turb_NTU","nutrient_color","siteid_12","UID","WALA_ratio","site_id","sampled_depthmax_m","resampled","Julian.day","precip_5","avgtemp_5","mintemp_5","maxtemp_5","precip_4","avgtemp_4","mintemp_4","maxtemp_4","precip_3","avgtemp_3","mintemp_3","maxtemp_3","precip_2","avgtemp_2","mintemp_2","maxtemp_2","precip_1","avgtemp_1","mintemp_1","maxtemp_1","RelO207","VolT07","SedArea","VoltoSedArea","HypoThick","hypox07","anox07"
"1752","NLA06608-NELP-3355","NLA06608-NELP-3355-2007-1",1,29,8,2007,46.944789,-68.853062,"ME","region_1","NAP",1,1010003,"natural",0.066907847,1.075767785,379.87,5,1.17320816054276,0,NA,1,0.697289979,91.8,0,0.888,10,216,4,0.663,3.92,33.43,0.674,"blue",NA,NA,10.4216472396728,"NLA06608-NELP-3355",4.5,0,241,103.130773333333,13.1011111111111,6.8162962962963,19.3637037037037,88.4597333333333,15.6162037037037,9.09305555555556,22.125,90.8529777777778,17.266049382716,10.8648148148148,23.6481481481482,97.5444666666667,17.8157407407407,11.4916666666667,24.1111111111111,104.664933333333,17.5203703703704,10.9277777777778,24.1111111111111,32.7819050364398,18.7333333333333,7437.73867423875,0.499762464629957,1.5,"0","0"
"1753","NLA06608-NELP-3586","NLA06608-NELP-3586-2007-1",1,30,8,2007,45.752816,-69.077222,"ME","region_1","NAP",1,1020001,"natural",0.874254983,4.811178495,193.05,46.2,1.45153489034579,0,6.22,0,16.01951735,87.6,0,1.083,7,138,3,0.783,3.19,19.94,0.803,"blue","NLA12_ME-R15",NA,18.3236214393988,"NLA06608-NELP-3586",44,1,242,102.734533333333,13.1992592592593,6.90555555555556,19.4711111111111,88.6587,15.6731481481481,9.15231481481482,22.1796296296296,91.1606,17.2808641975309,10.879012345679,23.6635802469136,97.79,17.8055555555556,11.4722222222222,24.1111111111111,105.156,17.5,10.8888888888889,24.1111111111111,13.4887113839557,4.41890318955457,508543.166843679,11.1280253563287,33.5,"0","0"
"1756","NLA06608-NH4912","NLA06608-NH4912-2007-1",1,9,8,2007,43.023373,-72.01599,"NH","region_1","NAP",1,1070003,"natural",0.422153389,2.939896784,352.85,16.9,1.27641532878563,0,7.15,0,4.365945704,87.8,0.1,0.779,6,177,4,0.967,1.91,17.17,0.344,"blue","NLA12_NH-R04",NA,10.3420837490896,"NLA06608-NH4912",16.9,1,221,115.094173333333,11.4525925925926,4.98888888888889,17.8981481481481,112.587616666667,14.2921296296296,7.74953703703704,20.8259259259259,99.8756222222222,16.6975308641975,10.0469135802469,23.3481481481481,105.3211,18.0925925925926,11.7185185185185,24.4666666666667,110.0582,18.6666666666667,12.2888888888889,25.0444444444444,14.115718614466,7.16301203703704,53267.2675890299,1.99787792187488,6,"0","0"
"1764","NLA06608-R10BULLTR","NLA06608-R10BULLTR-2007-1",1,16,8,2007,44.299985,-115.253959,"ID","region_10","WMT",17,17050120,"natural",0.279384792,2.222823062,2117.46,14,1.1863110642977,0,8.25,0,11.56363953,74,0,0.696,5,88,3,1.301,1.21,68.06,0.574,"blue",NA,NA,41.3896527696468,"NLA06608-R10BULLTR",14,0,228,26.37028,13.4637037037037,5.35703703703704,21.5577777777778,23.22195,15.5296296296296,7.0712962962963,23.9666666666667,20.0406,17.6691358024691,8.90246913580247,26.4185185185185,15.2103666666667,19.7518518518519,10.7277777777778,28.7777777777778,11.4130666666667,20.2666666666667,11.1037037037037,29.4259259259259,59.4207548148481,8.71481481481481,12843.022896289,0.998899839531623,3,"1","1"
"1766","NLA06608-R10CHARLT","NLA06608-R10CHARLT-2007-1",1,8,8,2007,43.7447,-121.972108,"OR","region_10","WMT",17,17070301,"natural",0.524325905,4.094642631,1736.26,24,1.59518263815152,0,17.1,0,1.979075329,73.5,0,0.199,0,136,1,0.438,0.65,6.75,0.147,"blue",NA,NA,3.77451373301878,"NLA06608-R10CHARLT",24,0,220,32.93872,12.93,5.20333333333333,20.6596296296296,27.0764,14.5097222222222,6.46712962962963,22.5513888888889,20.8900888888889,16.4759259259259,8.12901234567901,24.8092592592593,18.3938333333333,18.3944444444444,9.8712962962963,26.9055555555556,12.3782666666667,20.1777777777778,11.4259259259259,28.9444444444444,-35.1261225529381,16.7008230452675,73860.4553039618,2.99483655037813,9,"0","0"
"1770","NLA06608-R10FOURMI","NLA06608-R10FOURMI-2007-1",1,7,8,2007,42.46935,-122.258622,"OR","region_10","WMT",18,18010203,"natural",2.645662622,10.5571022,1752.07,40,1.8309334667686,0,18.1,0,27.4563351,81.6,0,2.736,0,143,4,0.646,1.4,17.77,0.568,"blue",NA,NA,10.3778671065944,"NLA06608-R10FOURMI",40,0,219,33.2147333333333,12.8511111111111,5.14111111111111,20.5637037037037,27.4214166666667,14.4166666666667,6.39166666666667,22.4407407407407,20.9916888888889,16.4037037037037,8.06666666666667,24.7265432098765,18.6436,18.337037037037,9.82592592592593,26.8342592592593,12.2597333333333,20.2666666666667,11.5185185185185,29.0277777777778,4.0943414258106,7.09947162526038,1206574.59928236,8.99146252191232,27,"0","0"
"1771","NLA06608-R10RAINYL","NLA06608-R10RAINYL-2007-1",1,19,8,2007,48.501411,-120.737873,"WA","region_10","WMT",17,17020009,"natural",0.219598713,1.978456868,1465.07,27,1.19098628262208,0,13,0,3.6351,13,0,0.532,2,56,3,0.231,0.37,33.03,1.18,"blue",NA,NA,16.5533757021609,"NLA06608-R10RAINYL",26,0,231,42.64152,13.3303703703704,6.67037037037037,19.9644444444444,33.81375,15.012962962963,8.06990740740741,21.9375,31.2589333333333,16.5913580246914,9.55802469135802,23.6055555555556,26.6530666666667,18.2296296296296,10.9851851851852,25.4453703703704,21.1328,18.3666666666667,11.0074074074074,25.7055555555556,7.04480970341729,5.9029052734375,83562.7991008248,5.30772983115345,16,"1","1"
"1772","NLA06608-R10SQUAWL","NLA06608-R10SQUAWL-2007-1",1,24,8,2007,42.040047,-123.020334,"OR","region_10","WMT",17,17100309,"natural",0.178403085,2.566213462,921.21,33,1.71390468862885,0,9.25,0,47.96656144,82.4,0,0.656,4,150,4,4.407,2.31,249.2,0.368,"blue",NA,NA,268.86621069361,"NLA06608-R10SQUAWL",33,0,236,28.5225066666667,14.1922222222222,6.19888888888889,22.1944444444444,21.5561333333333,15.9986111111111,7.67453703703704,24.3217592592593,19.2644888888889,17.6314814814815,9.12654320987654,26.1327160493827,14.3975666666667,19.312962962963,10.5972222222222,28.0462962962963,14.2748,18.7555555555556,9.94444444444445,27.6111111111111,75.3032065373621,5.0523875,66154.4752883607,6.60364903107289,20,"1","1"
"1774","NLA06608-R10YELLOW","NLA06608-R10YELLOW-2007-1",1,15,8,2007,44.000621,-114.875721,"ID","region_10","WMT",17,17060201,"natural",0.791029336,4.86391365,2156.95,20,1.54271118838441,0,18.25,0,30.15,38.9,0,0.378,3,36,3,1.427,1.03,26.31,0.434,"blue",NA,NA,38.1148948943658,"NLA06608-R10YELLOW",20,0,227,26.5294533333333,13.3655555555556,5.2762962962963,21.442962962963,23.45055,15.4259259259259,6.98657407407407,23.8444444444444,20.2042888888889,17.5864197530864,8.8320987654321,26.3234567901235,15.5151666666667,19.6981481481481,10.6851851851852,28.712962962963,11.303,20.3888888888889,11.2222222222222,29.5555555555556,15.9521316412977,5.93842592592593,71249.1664671419,1.99841328032468,6,"0","0"
"1792","NLA06608-R34","NLA06608-R34-2007-1",1,28,8,2007,40.270346,-78.682256,"PA","region_3","SAP",5,5010007,"man-made",0.189298236,2.224583946,726.79,6.3,1.44234974889407,0,3.33,0,18.02161075,97.3,0.3,2.51,7,309,3,0.361,2.15,27.78,1.31,"blue",NA,NA,95.2022117628185,"NLA06608-R34",6,0,240,96.2795466666667,16.8544444444444,10.1477777777778,23.5722222222222,92.9809333333333,19.2902777777778,12.2819444444444,26.2986111111111,107.379911111111,20.5166666666667,13.8759259259259,27.1574074074074,114.816466666667,20.9018518518519,14.512962962963,27.2907407407407,143.018933333333,21.3777777777778,15.2814814814815,27.4740740740741,32.47956123918,18.9703703703704,47338.6940559885,0.999701405873771,3,"0","0"
