"SITEID_07"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"DEPTHMAX_M"	"SLD"	"WGT"
"747"	"NLA06608-1297"	1	13	9	2007	46.69346715	-119.6483226	"WA"	"Region_10"	"XER"	"17"	"17020016"	"NATURAL"	2.192839274	18.88189137	149.07	4.2	3.596972871	8.107747932
"748"	"NLA06608-1300"	1	15	8	2007	35.50355494	-104.225471	"NM"	"Region_6"	"SPL"	"11"	"11080003"	"MAN-MADE"	35.50868052	134.5654843	1280.5	30	6.370323383	3.820290719
"749"	"NLA06608-1303"	1	8	8	2007	44.23115242	-93.52895007	"MN"	"Region_5"	"UMW"	"7"	"7040002"	"NATURAL"	3.498161313	12.12051789	304.59	2.8	1.828084762	5.66008504
"750"	"NLA06608-1312"	1	27	9	2007	38.09909757	-91.05983943	"MO"	"Region_7"	"SAP"	"7"	"7140102"	"MAN-MADE"	0.205301973	2.798196371	256.36	6.5	1.742114501	12.62922422
"751"	"NLA06608-1316"	1	17	8	2007	36.92159955	-87.45542965	"KY"	"Region_4"	"SAP"	"5"	"5130205"	"MAN-MADE"	0.690338746	8.087835189	176.78	1.5	2.745972832	2.966501553
"752"	"NLA06608-1319"	1	7	8	2007	45.11768598	-97.52639653	"SD"	"Region_8"	"TPL"	"10"	"10160010"	"NATURAL"	0.618102689	3.937019396	531.23	3	1.412642623	19.67636697
"753"	"NLA06608-1321"	1	1	8	2007	39.29458754	-111.2808196	"UT"	"Region_8"	"WMT"	"14"	"14060009"	"MAN-MADE"	4.717497226	13.54202632	2131	27	1.758826072	2.500256737
"754"	"NLA06608-1323"	1	26	6	2007	32.75598701	-86.38310821	"AL"	"Region_4"	"SAP"	"3"	"3150107"	"MAN-MADE"	23.22224572	144.242993	75.03	21.5	8.443795084	2.450205884
"755"	"NLA06608-1326"	1	6	8	2007	46.70133763	-95.74771639	"MN"	"Region_5"	"UMW"	"9"	"9020103"	"NATURAL"	0.543698294	3.480720548	415.2	2.4	1.331635118	105.454706
"756"	"NLA06608-1329"	1	8	8	2007	45.06812814	-116.1697398	"ID"	"Region_10"	"WMT"	"17"	"17060210"	"MAN-MADE"	1.481473824	8.405334686	1939.1	3.4	1.948063404	4.035550348
"757"	"NLA06608-1332"	1	21	8	2007	36.98625493	-87.20570041	"KY"	"Region_4"	"TPL"	"5"	"5110006"	"MAN-MADE"	0.202213207	6.022271691	134.72	1.5	3.777901704	9.113587668
"758"	"NLA06608-1333"	1	24	9	2007	43.4546224	-73.59007456	"NY"	"Region_2"	"NAP"	"2"	"2010001"	"MAN-MADE"	0.166406661	2.175537207	279.34	14.9	1.504444705	371.3082543
"759"	"NLA06608-1334"	1	31	7	2007	45.41454518	-84.80370819	"MI"	"Region_5"	"UMW"	"4"	"4070004"	"NATURAL"	13.96209943	40.81992156	181.95	15.5	3.081710731	33.17025852
"760"	"NLA06608-1334"	2	14	8	2007	45.41454518	-84.80370819	"MI"	"Region_5"	"UMW"	"4"	"4070004"	"NATURAL"	13.96209943	40.81992156	181.95	18	3.081710731	33.17025852
"761"	"NLA06608-1336"	1	19	9	2007	36.38727183	-96.82324072	"OK"	"Region_6"	"SPL"	"11"	"11060006"	"MAN-MADE"	0.095190153	1.575451462	277.48	2.3	1.440469555	207.1739745
"762"	"NLA06608-1338"	1	27	6	2007	46.01155947	-109.1798402	"MT"	"Region_8"	"NPL"	"10"	"10070004"	"NATURAL"	2.179717107	16.16217978	1216.38	1.4	3.088125453	2.212647044
"763"	"NLA06608-1339"	1	30	8	2007	40.22292361	-104.9523623	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN-MADE"	0.724962357	5.616838896	1487.14	7.5	1.860926872	4.696018115
"764"	"NLA06608-1342"	1	17	7	2007	47.74255874	-92.04084194	"MN"	"Region_5"	"UMW"	"9"	"9030001"	"NATURAL"	0.309200199	3.202591757	444.62	3.7	1.624713416	285.5891281
"765"	"NLA06608-1344"	1	10	7	2007	48.39247752	-112.5192316	"MT"	"Region_8"	"NPL"	"10"	"10030201"	"NATURAL"	0.083033502	1.119851109	1187	2.5	1.096298135	163.17263
"766"	"NLA06608-1346"	1	12	7	2007	39.46919944	-79.49911328	"WV"	"Region_3"	"SAP"	"5"	"5020006"	"MAN-MADE"	0.608871907	4.001488569	782.59	5	1.446617386	3.976829114
"767"	"NLA06608-1347"	1	28	6	2007	47.06936125	-92.0010507	"MN"	"Region_5"	"UMW"	"4"	"4010202"	"NATURAL"	0.39886819	3.563273582	428.28	5.8	1.591583892	285.5891281
"768"	"NLA06608-1348"	1	8	8	2007	36.57979268	-81.99701482	"VA"	"Region_3"	"SAP"	"6"	"6010102"	"MAN-MADE"	31.21566699	260.7463064	526.88	38.5	13.16518371	4.017819306
"769"	"NLA06608-1349"	1	23	8	2007	28.63214331	-81.35534067	"FL"	"Region_4"	"CPL"	"3"	"3080101"	"NATURAL"	0.391527203	2.487069564	19.8	3.1	1.121248899	2.082890779
"770"	"NLA06608-1354"	1	28	7	2007	45.18177616	-108.1327104	"MT"	"Region_8"	"NPL"	"10"	"10080014"	"MAN-MADE"	52.53904341	298.4478029	1109	50.2	11.61508449	0.655779675
"771"	"NLA06608-1355"	1	3	7	2007	41.2045164	-86.40554386	"IN"	"Region_5"	"UMW"	"5"	"5120106"	"NATURAL"	7.449768845	11.64575562	223.18	26	1.203625393	2.451426407
"772"	"NLA06608-1355"	2	21	8	2007	41.2045164	-86.40554386	"IN"	"Region_5"	"UMW"	"5"	"5120106"	"NATURAL"	7.449768845	11.64575562	223.18	25.6	1.203625393	2.451426407
"773"	"NLA06608-1356"	1	13	8	2007	35.52043358	-94.97046064	"OK"	"Region_6"	"SAP"	"11"	"11110104"	"MAN-MADE"	0.088241245	1.258082601	174.34	3.7	1.194726265	207.1739745
"774"	"NLA06608-1358"	1	28	8	2007	46.47136195	-89.57932002	"MI"	"Region_5"	"UMW"	"4"	"4020102"	"NATURAL"	52.80382652	60.9739314	395	7	2.367045292	37.86654247
"775"	"NLA06608-1358"	2	18	9	2007	46.47136195	-89.57932002	"MI"	"Region_5"	"UMW"	"4"	"4020102"	"NATURAL"	52.80382652	60.9739314	395	6.7	2.367045292	37.86654247
"776"	"NLA06608-1359"	1	31	7	2007	40.18853553	-83.96549218	"OH"	"Region_5"	"TPL"	"5"	"5080001"	"NATURAL"	1.526624672	7.649120885	325.75	4	1.746386856	13.2939798
"777"	"NLA06608-1360"	1	19	8	2007	40.43031936	-101.5543964	"NE"	"Region_7"	"SPL"	"10"	"10250005"	"MAN-MADE"	6.518239396	29.84749004	948.55	12	3.297901882	4.160811284
"778"	"NLA06608-1364"	1	20	6	2007	35.37133652	-86.3816758	"TN"	"Region_4"	"SAP"	"6"	"6040002"	"MAN-MADE"	0.124237529	1.940902142	266.37	2.4	1.553360667	44.08887708
"779"	"NLA06608-1365"	1	21	8	2007	42.97430171	-76.06888458	"NY"	"Region_2"	"NAP"	"4"	"4140202"	"MAN-MADE"	0.87909661	5.920765609	347.24	5.7	1.78137205	90.55644134
"780"	"NLA06608-1367"	1	14	8	2007	44.82453402	-96.61488782	"SD"	"Region_8"	"TPL"	"7"	"7020003"	"NATURAL"	0.55192611	4.943863276	510.14	1	1.877245404	19.67636697
"781"	"NLA06608-1368"	1	18	9	2007	33.73044411	-96.77580307	"TX"	"Region_6"	"SPL"	"11"	"11130210"	"MAN-MADE"	0.109326157	1.430430386	188.09	1.3	1.220393131	60.07435861
"782"	"NLA06608-1369"	1	21	6	2007	36.15830485	-79.8531667	"NC"	"Region_4"	"SAP"	"3"	"3030002"	"MAN-MADE"	1.633516829	12.29380488	226.2	5.8	2.713435967	12.73431006
"783"	"NLA06608-1370"	1	31	8	2007	43.70497197	-86.4262233	"MI"	"Region_5"	"UMW"	"4"	"4060101"	"NATURAL"	0.153344571	1.445002747	202.9	6	1.040949207	123.5177874
"784"	"NLA06608-1372"	1	17	9	2007	35.19858711	-98.49130804	"OK"	"Region_6"	"SPL"	"11"	"11130302"	"MAN-MADE"	15.46242185	58.45142362	408.86	9.9	4.193256244	2.151495273
"785"	"NLA06608-1375"	1	4	9	2007	40.43821209	-82.97903314	"OH"	"Region_5"	"TPL"	"5"	"5060001"	"MAN-MADE"	1.737152983	13.42892199	277.83	5.4	2.874201328	6.710008221
"786"	"NLA06608-1376"	1	26	9	2007	37.93823147	-90.92375999	"MO"	"Region_7"	"SAP"	"7"	"7140104"	"MAN-MADE"	0.713252523	6.491759999	257.54	7	2.168382358	4.663381747
"787"	"NLA06608-1377"	1	22	7	2007	45.86796274	-113.5499319	"MT"	"Region_8"	"WMT"	"10"	"10020004"	"NATURAL"	0.077635319	1.394079272	2412.81	16.3	1.411408951	163.17263
"788"	"NLA06608-1380"	1	18	7	2007	36.57446101	-104.6630512	"NM"	"Region_6"	"SPL"	"11"	"11080001"	"MAN-MADE"	3.674414941	10.85700035	1868	7.1	1.597757337	3.820290719
"789"	"NLA06608-1383"	1	22	8	2007	45.30107859	-95.11805454	"MN"	"Region_5"	"UMW"	"7"	"7020005"	"NATURAL"	9.070462119	26.99303037	365.04	9.5	2.528319792	116.1182748
"790"	"NLA06608-1387"	1	20	7	2007	42.18668508	-85.5734717	"MI"	"Region_5"	"UMW"	"4"	"4050003"	"NATURAL"	1.318143115	4.469190576	260.47	2.7	1.098101942	33.17025852
"791"	"NLA06608-1389"	1	7	8	2007	38.38038763	-75.59661445	"MD"	"Region_3"	"CPL"	"2"	"2060007"	"NATURAL"	0.525877454	8.00064676	2.91	1.8	3.112274455	2.932526438
"792"	"NLA06608-1389"	2	29	8	2007	38.38038763	-75.59661445	"MD"	"Region_3"	"CPL"	"2"	"2060007"	"NATURAL"	0.525877454	8.00064676	2.91	1.8	3.112274455	2.932526438
"793"	"NLA06608-1390"	1	19	7	2007	45.91676304	-95.39655084	"MN"	"Region_5"	"UMW"	"7"	"7010108"	"NATURAL"	4.677618445	13.7137439	413.52	17.5	1.788704939	5.66008504
"794"	"NLA06608-1391"	1	5	9	2007	41.32867877	-81.3860772	"OH"	"Region_5"	"NAP"	"4"	"4110002"	"NATURAL"	1.379707811	8.29521236	306.74	4.3	1.992182015	20.27708552
"795"	"NLA06608-1396"	1	21	6	2007	36.0828954	-87.28855765	"TN"	"Region_4"	"SAP"	"5"	"5130204"	"MAN-MADE"	0.194816792	3.23149738	187.46	3.4	2.065312066	44.08887708
"796"	"NLA06608-1397"	1	10	7	2007	33.24145034	-116.7467274	"CA"	"Region_9"	"WMT"	"18"	"18070303"	"MAN-MADE"	7.310211313	20.20012835	818.28	3.9	2.107580789	4.682523949
"797"	"NLA06608-1398"	1	17	8	2007	46.43163694	-87.08228263	"MI"	"Region_5"	"UMW"	"4"	"4020201"	"NATURAL"	0.362313782	2.615833121	253.05	1	1.225921538	93.13153221
"798"	"NLA06608-1401"	1	11	7	2007	40.80373555	-77.17855996	"PA"	"Region_3"	"SAP"	"2"	"2050301"	"MAN-MADE"	0.910617743	7.592589455	189.37	4.1	2.244486158	8.115238038
"799"	"NLA06608-1403"	1	2	7	2007	40.43327881	-105.0337077	"CO"	"Region_8"	"SPL"	"10"	"10190006"	"MAN-MADE"	6.115609701	17.08625203	1510.61	12.8	1.949045581	5.170878971
"800"	"NLA06608-1413"	1	11	7	2007	28.91616949	-81.73898503	"FL"	"Region_4"	"CPL"	"3"	"3080102"	"NATURAL"	16.31345563	21.37698289	17.71	4	1.493029864	2.082890779
"801"	"NLA06608-1414"	1	28	8	2007	41.92400456	-72.21921899	"CT"	"Region_1"	"NAP"	"1"	"1100002"	"MAN-MADE"	0.194602323	2.788740794	205.1	2.4	1.783319699	80.27354877
"802"	"NLA06608-1417"	1	31	7	2007	38.3383223	-121.0935467	"CA"	"Region_9"	"XER"	"18"	"18040005"	"MAN-MADE"	0.670338381	5.278031989	73.86	9.3	1.818528212	20.89269613
"803"	"NLA06608-1420"	1	18	9	2007	35.1386532	-96.23064723	"OK"	"Region_6"	"SPL"	"11"	"11100302"	"MAN-MADE"	0.200827323	2.769122164	235.12	3.2	1.743113971	9.346499571
"804"	"NLA06608-1421"	1	17	7	2007	39.55390324	-75.71879453	"DE"	"Region_3"	"CPL"	"2"	"2040205"	"MAN-MADE"	0.822649307	8.914793919	13.46	2	2.772675265	4.357499828
"805"	"NLA06608-1425"	1	7	8	2007	47.19204698	-122.9725593	"WA"	"Region_10"	"WMT"	"17"	"17110019"	"NATURAL"	0.145459372	1.57554195	30.04	6.9	1.165344108	32.54937288
"806"	"NLA06608-1426"	1	23	7	2007	43.45220479	-124.2460047	"OR"	"Region_10"	"WMT"	"17"	"17100304"	"NATURAL"	1.322599971	12.52102561	7.51	1.4	3.071289234	4.40366347
"807"	"NLA06608-1432"	1	19	6	2007	34.56754654	-96.87937904	"OK"	"Region_6"	"SPL"	"11"	"11130304"	"MAN-MADE"	0.126122471	1.550527563	364.54	3.4	1.231624512	14.15104596
"808"	"NLA06608-1434"	1	1	8	2007	45.16506431	-84.97760482	"MI"	"Region_5"	"UMW"	"4"	"4060105"	"NATURAL"	1.844347565	6.069709785	214.79	5.5	1.260786677	33.17025852
"809"	"NLA06608-1435"	1	1	8	2007	42.19692077	-88.10342481	"IL"	"Region_5"	"TPL"	"7"	"7120006"	"NATURAL"	0.885045257	3.98971726	257.23	2.1	1.196339516	18.46787247
"810"	"NLA06608-1436"	1	21	6	2007	32.03729676	-99.51438874	"TX"	"Region_6"	"SPL"	"12"	"12090108"	"MAN-MADE"	7.053783771	34.05764224	523.04	11	3.617417005	16.13275341
"811"	"NLA06608-1439"	1	17	7	2007	40.29789402	-110.2260262	"UT"	"Region_8"	"XER"	"14"	"14060003"	"MAN-MADE"	1.585816869	11.13645312	1794	21	2.494683442	4.614972384
"812"	"NLA06608-1445"	1	18	7	2007	42.91835392	-118.8521689	"OR"	"Region_10"	"XER"	"17"	"17120003"	"MAN-MADE"	2.731142113	7.61775022	1267.15	1	1.300318217	4.084626797
"813"	"NLA06608-1446"	1	29	8	2007	43.79630195	-122.0175362	"OR"	"Region_10"	"WMT"	"17"	"17090001"	"NATURAL"	0.277298402	2.321691925	1612.46	3.6	1.243729615	10.83066738
"814"	"NLA06608-1447"	1	18	7	2007	45.07363846	-93.1265767	"MN"	"Region_5"	"UMW"	"7"	"7010206"	"NATURAL"	0.637459354	3.791395732	270.25	7.1	1.339577782	105.454706
"815"	"NLA06608-1450"	1	24	7	2007	43.61999552	-85.28224429	"MI"	"Region_5"	"UMW"	"4"	"4060102"	"NATURAL"	0.886469725	4.378990141	292.17	15	1.312009807	30.12411154
"816"	"NLA06608-1454"	1	25	7	2007	45.84991802	-95.71390587	"MN"	"Region_5"	"TPL"	"7"	"7020005"	"NATURAL"	3.00194975	14.86047973	395.84	5.7	2.419503132	194.6655063
"817"	"NLA06608-1455"	1	13	8	2007	39.04408399	-107.9174634	"CO"	"Region_8"	"WMT"	"14"	"14020005"	"MAN-MADE"	0.077997155	1.258549098	3113.97	3	1.271235028	325.1141919
"818"	"NLA06608-1460"	1	26	7	2007	40.75747354	-93.23879955	"IA"	"Region_7"	"TPL"	"10"	"10280201"	"MAN-MADE"	0.391940655	4.438882289	298.78	12.2	2.000131454	16.47672648
"819"	"NLA06608-1461"	1	26	9	2007	37.59934642	-118.7415562	"CA"	"Region_9"	"XER"	"18"	"18090102"	"MAN-MADE"	19.66933306	41.5300333	2063.39	13.1	2.641572472	4.682523949
"820"	"NLA06608-1462"	1	20	8	2007	46.53835681	-106.0071156	"MT"	"Region_8"	"NPL"	"10"	"10100001"	"MAN-MADE"	0.175906865	3.680874627	796.17	1	2.47573809	8.239346912
"821"	"NLA06608-1465"	1	21	8	2007	40.87358233	-75.58090694	"PA"	"Region_3"	"SAP"	"2"	"2040106"	"MAN-MADE"	4.489595751	37.73797728	272.8	28.5	5.024236422	3.283942861
"822"	"NLA06608-1469"	1	10	7	2007	33.29943972	-81.89267614	"GA"	"Region_4"	"CPL"	"3"	"3060106"	"NATURAL"	0.050111151	2.164182459	31.76	1.7	2.727229912	402.5352728
"823"	"NLA06608-1473"	1	22	7	2007	47.89085231	-116.8933801	"ID"	"Region_10"	"WMT"	"17"	"17010305"	"MAN-MADE"	1.577360606	12.1786398	703.45	18.6	2.73544734	2.428401958
"824"	"NLA06608-1476"	1	14	6	2007	39.74858029	-105.0447684	"CO"	"Region_8"	"SPL"	"10"	"10190002"	"MAN-MADE"	0.679422218	4.036971501	1617.33	1.5	1.381595402	4.696018115
"825"	"NLA06608-1481"	1	14	8	2007	40.4943852	-121.1629233	"CA"	"Region_9"	"WMT"	"18"	"18080003"	"NATURAL"	0.391839963	3.412279261	1973.92	20.8	1.537748356	61.00029473
"826"	"NLA06608-1482"	1	24	7	2007	30.96113096	-83.65565657	"GA"	"Region_4"	"CPL"	"3"	"3110203"	"MAN-MADE"	0.872573465	7.399583458	47.06	1.3	2.234607951	33.88506651
"827"	"NLA06608-1483"	1	25	7	2007	40.05555836	-105.7469295	"CO"	"Region_8"	"WMT"	"14"	"14010001"	"MAN-MADE"	0.510280274	3.609073659	3029.04	18.7	1.425234819	9.171940265
"828"	"NLA06608-1484"	1	26	8	2007	35.56344263	-93.63792628	"AR"	"Region_6"	"SAP"	"11"	"11110202"	"MAN-MADE"	0.44682125	4.738599411	203.73	13	1.999761277	42.97269703
"829"	"NLA06608-1487"	1	20	8	2007	42.21592161	-83.58492288	"MI"	"Region_5"	"UMW"	"4"	"4090005"	"MAN-MADE"	3.849125554	17.21914202	218.11	10	2.475856886	3.743461174
"830"	"NLA06608-1488"	1	31	7	2007	34.73428918	-99.69530507	"OK"	"Region_6"	"SPL"	"11"	"11120202"	"MAN-MADE"	0.129992483	2.400493247	464.12	1.7	1.87817665	14.15104596
"831"	"NLA06608-1489"	1	29	8	2007	46.98630288	-122.5690307	"WA"	"Region_10"	"WMT"	"17"	"17110015"	"NATURAL"	0.222459545	2.041042209	108.21	2.5	1.220735381	21.49824829
"832"	"NLA06608-1492"	1	28	6	2007	39.27166676	-85.19021469	"IN"	"Region_5"	"TPL"	"5"	"5090203"	"MAN-MADE"	0.763082851	13.32444878	300.27	6.4	4.302872452	6.704792023
"833"	"NLA06608-1496"	1	6	9	2007	33.66930447	-97.58547265	"TX"	"Region_6"	"SPL"	"12"	"12030103"	"MAN-MADE"	0.048979399	1.272271983	340.04	1.6	1.621691742	210.5049403
"834"	"NLA06608-1499"	1	8	8	2007	41.24575191	-85.4301129	"IN"	"Region_5"	"UMW"	"5"	"5120104"	"NATURAL"	0.528223	3.043865062	287.1	19.2	1.181440379	3.999418784
"835"	"NLA06608-1504"	1	27	8	2007	36.97055086	-90.35313417	"MO"	"Region_7"	"SAP"	"8"	"8020202"	"MAN-MADE"	28.44070693	191.848235	109.07	4.1	10.14805196	2.084172406
"836"	"NLA06608-1508"	1	20	8	2007	36.42564729	-103.6053539	"NM"	"Region_6"	"SPL"	"11"	"11090104"	"MAN-MADE"	0.157229926	2.572308487	1695.5	2	1.829997573	14.22581185
"837"	"NLA06608-1510"	1	17	8	2007	47.82117438	-105.0491133	"MT"	"Region_8"	"NPL"	"10"	"10060002"	"MAN-MADE"	0.069658351	1.928186811	692.46	2.5	2.060903141	163.17263
"838"	"NLA06608-1511"	1	12	6	2007	45.53504992	-98.61521182	"SD"	"Region_8"	"TPL"	"10"	"10160003"	"MAN-MADE"	1.91754935	16.43894886	414.2	6.6	3.348851098	3.957354262
"839"	"NLA06608-1515"	1	29	8	2007	42.4782951	-86.06684183	"MI"	"Region_5"	"UMW"	"4"	"4050002"	"NATURAL"	0.380113383	2.316003173	199.5	1.8	1.059687076	81.58117426
"840"	"NLA06608-1517"	1	1	8	2007	38.54281635	-77.39673538	"VA"	"Region_3"	"SAP"	"2"	"2070011"	"MAN-MADE"	0.237863857	4.829222307	39.81	8.5	2.79323862	18.68349386
"841"	"NLA06608-1521"	1	14	8	2007	42.23317529	-111.8535786	"ID"	"Region_10"	"XER"	"16"	"16010202"	"MAN-MADE"	0.61474975	5.862205512	1512	2.8	2.109147376	3.399432485
"842"	"NLA06608-1524"	1	12	6	2007	34.37370438	-98.33930518	"OK"	"Region_6"	"SPL"	"11"	"11130202"	"MAN-MADE"	0.512170705	3.924951149	310.31	4.4	1.54711272	3.451225091
"843"	"NLA06608-1527"	1	8	8	2007	43.45913401	-94.94774508	"IA"	"Region_7"	"TPL"	"7"	"7100002"	"NATURAL"	0.669246141	4.128622874	418.93	1.5	1.42366348	6.08408436
"844"	"NLA06608-1529"	1	19	6	2007	40.69367958	-118.2702746	"NV"	"Region_9"	"XER"	"16"	"16040108"	"MAN-MADE"	45.66923773	160.5150704	1261	14.3	6.700373312	1.224245099
"845"	"NLA06608-1532"	1	24	7	2007	40.98641214	-90.39676778	"IL"	"Region_5"	"TPL"	"7"	"7080104"	"MAN-MADE"	0.426440167	7.406650179	229.16	9.8	3.199542246	4.706553114
"846"	"NLA06608-1537"	1	15	7	2007	48.1617266	-116.6384102	"ID"	"Region_10"	"WMT"	"17"	"17010214"	"NATURAL"	0.17406049	1.55597886	647	11	1.052079745	15.02738514
"847"	"NLA06608-1538"	1	26	7	2007	39.7038049	-78.65197531	"MD"	"Region_3"	"SAP"	"2"	"2070002"	"MAN-MADE"	0.856692995	7.64014301	380.07	12.3	2.328541314	1.661162686
"848"	"NLA06608-1544"	1	25	7	2007	42.27012122	-93.63628619	"IA"	"Region_7"	"TPL"	"7"	"7080105"	"NATURAL"	0.987351348	4.221470275	317.91	3.4	1.198458339	6.08408436
"849"	"NLA06608-1556"	1	14	8	2007	39.00356446	-87.18335673	"IN"	"Region_5"	"TPL"	"5"	"5120202"	"NATURAL"	0.103416025	1.711863837	149.24	6.1	1.501655683	27.49163488
"850"	"NLA06608-1558"	1	12	9	2007	44.87906853	-68.22649939	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	1.039486572	6.052489132	98.23	2.9	1.674632998	68.10333034
"851"	"NLA06608-1560"	1	21	8	2007	32.76230788	-94.60523041	"TX"	"Region_6"	"CPL"	"11"	"11140305"	"MAN-MADE"	70.62474313	191.0197915	69.44	10.1	6.412021858	2.186087249
"852"	"NLA06608-1561"	1	19	6	2007	37.67100497	-81.07000814	"WV"	"Region_3"	"SAP"	"5"	"5050004"	"MAN-MADE"	0.373898438	6.587880169	849.34	6.6	3.039232561	10.76992391
"853"	"NLA06608-1562"	1	11	6	2007	42.59773028	-110.2208282	"WY"	"Region_8"	"XER"	"14"	"14040101"	"MAN-MADE"	1.341905791	8.417962257	2153.13	6.9	2.049939428	10.04239227
"854"	"NLA06608-1564"	1	26	6	2007	35.16889537	-99.07349782	"OK"	"Region_6"	"SPL"	"11"	"11120303"	"MAN-MADE"	1.415132309	12.45807789	499.88	2.8	2.95425233	3.800212608
"855"	"NLA06608-1568"	1	10	7	2007	36.53187298	-99.56836014	"OK"	"Region_6"	"SPL"	"11"	"11100203"	"MAN-MADE"	6.735793487	18.93515961	611.27	3	2.058115088	2.151495273
"856"	"NLA06608-1569"	1	14	8	2007	27.74198501	-81.49933161	"FL"	"Region_4"	"CPL"	"3"	"3090101"	"NATURAL"	13.9578022	16.2246514	22.88	4	1.225072871	2.082890779
"857"	"NLA06608-1572"	1	20	8	2007	37.2690553	-87.52287716	"KY"	"Region_4"	"TPL"	"5"	"5140205"	"MAN-MADE"	0.579452209	4.400732648	128.93	2.4	1.630839575	3.36522162
"858"	"NLA06608-1575"	1	24	7	2007	45.18456035	-97.78599752	"SD"	"Region_8"	"TPL"	"10"	"10160010"	"NATURAL"	0.160399268	2.6540629	527	6.8	1.869412268	80.67893749
"859"	"NLA06608-1576"	1	9	9	2007	38.3067683	-93.9527628	"MO"	"Region_7"	"TPL"	"10"	"10290108"	"MAN-MADE"	6.504758526	28.27966458	229.32	3.5	3.127906283	5.825117208
"860"	"NLA06608-1577"	1	19	7	2007	34.18074648	-110.0007541	"AZ"	"Region_9"	"WMT"	"15"	"15020005"	"MAN-MADE"	0.529981231	4.523544683	1995.13	11.9	1.752845781	1.176352744
"861"	"NLA06608-1578"	1	21	8	2007	45.18292402	-104.9019583	"MT"	"Region_8"	"NPL"	"10"	"10110201"	"MAN-MADE"	0.041843998	1.035071007	1152	1.9	1.427409645	163.17263
"862"	"NLA06608-1579"	1	24	7	2007	41.68840425	-85.03064639	"IN"	"Region_5"	"UMW"	"4"	"4050001"	"NATURAL"	5.47459351	29.70488905	296.1	26	3.581352453	2.451426407
"863"	"NLA06608-1586"	1	10	7	2007	41.6889871	-71.64332202	"RI"	"Region_1"	"NAP"	"1"	"1090004"	"NATURAL"	0.638747225	4.387076974	91.76	2.2	1.548480745	1.377002681
"864"	"NLA06608-1593"	1	8	8	2007	34.58721435	-112.4185161	"AZ"	"Region_9"	"WMT"	"15"	"15060202"	"MAN-MADE"	0.61459527	5.203095845	1573	6.1	1.872243309	1.176352744
"865"	"NLA06608-1595"	1	28	6	2007	40.18092494	-105.0386785	"CO"	"Region_8"	"SPL"	"10"	"10190005"	"MAN-MADE"	3.02940332	7.832116367	1510.3	8.5	1.26939169	5.170878971
"866"	"NLA06608-1596"	1	20	8	2007	41.75274586	-102.414217	"NE"	"Region_7"	"SPL"	"10"	"10180009"	"NATURAL"	0.512177503	3.532474941	1160.28	0.7	1.39239966	3.778708663
"867"	"NLA06608-1600"	1	19	7	2007	48.31132355	-109.0848391	"MT"	"Region_8"	"NPL"	"10"	"10050009"	"MAN-MADE"	0.217433307	2.694965741	1015.61	6	1.630366642	5.441933591
"868"	"NLA06608-1602"	1	30	5	2007	33.58147205	-111.2821257	"AZ"	"Region_9"	"WMT"	"15"	"15060106"	"MAN-MADE"	8.8714301	43.82740376	583	26.2	4.150916482	1.29530541
"869"	"NLA06608-1608"	1	26	8	2007	32.40169424	-93.38700366	"LA"	"Region_6"	"CPL"	"11"	"11140203"	"MAN-MADE"	62.76010457	154.1642197	42.57	5	5.489551046	1.855043389
"870"	"NLA06608-1610"	1	15	8	2007	45.08626125	-109.7887823	"MT"	"Region_8"	"WMT"	"10"	"10070005"	"NATURAL"	0.631098123	10.10672473	3014.02	34.6	3.588864493	7.59453197
"871"	"NLA06608-1617"	1	8	8	2007	47.57177224	-122.7050326	"WA"	"Region_10"	"WMT"	"17"	"17110019"	"NATURAL"	0.932476445	4.145803006	48.57	10.7	1.21111336	7.93829747
"872"	"NLA06608-1623"	1	19	7	2007	30.24052123	-96.811485	"TX"	"Region_6"	"CPL"	"12"	"12070102"	"MAN-MADE"	0.046964077	0.842119632	94.67	2.8	1.096190322	210.5049403
"873"	"NLA06608-1626"	1	8	8	2007	43.9294318	-86.43464751	"MI"	"Region_5"	"UMW"	"4"	"4060101"	"NATURAL"	2.392613936	18.77738595	176.99	13	3.424474109	3.743461174
"874"	"NLA06608-1630"	1	12	7	2007	28.57555508	-100.125119	"TX"	"Region_6"	"SPL"	"12"	"12110104"	"MAN-MADE"	2.409244102	9.205826705	216.79	5.2	1.673082902	16.13275341
"875"	"NLA06608-1631"	1	8	8	2007	40.76550232	-109.297264	"UT"	"Region_8"	"XER"	"14"	"14040106"	"MAN-MADE"	0.934932492	7.809494042	2298	6.9	2.278388811	4.191162476
"876"	"NLA06608-1633"	1	13	7	2007	44.95420653	-112.8818444	"MT"	"Region_8"	"WMT"	"10"	"10020001"	"MAN-MADE"	19.48536926	29.00979185	1689.24	20.4	1.853895971	1.69454268
"877"	"NLA06608-1637"	1	28	8	2007	41.69516992	-75.13142213	"PA"	"Region_3"	"NAP"	"2"	"2040101"	"NATURAL"	0.201265767	1.81192972	384.84	7.6	1.139335057	38.02739512
